wgs84_pos:long,ayto:coordY_ETRS89,ayto:numero,gn:coordY,gn:coordX,ayto:sentido,vivo:address1,ayto:coordX_ETRS89,dc:modified,wgs84_pos:lat,ayto:parada,dc:identifier,uri
-3.7916250155665185,4813188.4293,127,4813394.038,436074.9254,Plaza de los Remedios,Bajada la Encina 1,435968.798,2025-08-24T20:02:09.535Z,43.468850523635545,Bajada la Encina 1,269,http://datos.santander.es/api/datos/paradas_bus/269.json
-3.7891829675332698,4813364.0368,128,4813569.6482,436274.1343,Plaza de los Remedios,Fernando Calderon Rueda 6,436168.0113,2025-08-24T20:02:09.535Z,43.4704486363446,Fernando Calderon Rueda 6,270,http://datos.santander.es/api/datos/paradas_bus/270.json
-3.788796227411247,4813110.5307,522,4813316.1504,436303.0192,Miranda 5C2,General Davila 6,436196.8944,2025-08-24T20:02:09.535Z,43.46816873368546,Miranda,271,http://datos.santander.es/api/datos/paradas_bus/271.json
-3.792871896172079,4813161.0541,136,4813366.6597,435973.8002,General Dávila,General Davila 28,435867.671,2025-08-24T20:02:09.535Z,43.46859536925934,General Davila 28,272,http://datos.santander.es/api/datos/paradas_bus/272.json
-3.7976407892634745,4813154.5,137,4813360.0954,435587.9621,General Dávila,General Davila 58,435481.8261,2025-08-24T20:02:09.535Z,43.468503122186384,General Davila 58,273,http://datos.santander.es/api/datos/paradas_bus/273.json
-3.801956612008775,4813063.5787,138,4813269.1735,435237.9618,Valdecilla,General Davila 84,435131.8172,2025-08-24T20:02:09.535Z,43.467654271375864,General Davila 84,274,http://datos.santander.es/api/datos/paradas_bus/274.json
-3.805594631807758,4813041.8608,139,4813247.4536,434943.4524,General Dávila,General Davila 122,434837.301,2025-08-24T20:02:09.535Z,43.467433146444826,General Davila 122,275,http://datos.santander.es/api/datos/paradas_bus/275.json
-3.8093302156851325,4813059.6951,140,4813265.2847,434641.4322,General Dávila,General Davila,434535.2743,2025-08-24T20:02:09.535Z,43.467567344691645,Los Salesianos,276,http://datos.santander.es/api/datos/paradas_bus/276.json
-3.8147379817639213,4813036.3087,141,4813241.895,434203.738,General Dávila,General Davila 224,434097.5701,2025-08-24T20:02:09.535Z,43.46731836352774,General Davila 224,277,http://datos.santander.es/api/datos/paradas_bus/277.json
-3.8177293057929247,4812827.4103,142,4813033,433959.7018,General Dávila,General Davila 256,433853.5267,2025-08-24T20:02:09.535Z,43.465416074820055,General Davila 256,278,http://datos.santander.es/api/datos/paradas_bus/278.json
-3.807424190782668,4812630.2799,115,4812835.8827,434791.4618,Plaza de los Remedios,Guevara 15,434685.3034,2025-08-24T20:02:09.503Z,43.463714345023625,Guevara 15,259,http://datos.santander.es/api/datos/paradas_bus/259.json
-3.808672636970086,4812520.8151,116,4812726.4199,434689.3995,Plaza de los Remedios,Plaza de los Remedios,434583.2379,2025-08-24T20:02:09.503Z,43.46271989352758,Plaza de los Remedios,260,http://datos.santander.es/api/datos/paradas_bus/260.json
-3.8254261508742715,4812298.1804,118,4812503.778,433331.795,Plaza de los Remedios,Camilo Alonso Vega 22,433225.6014,2025-08-24T20:02:09.503Z,43.46059554194287,Camilo Alonso Vega 22,261,http://datos.santander.es/api/datos/paradas_bus/261.json
-3.823694920700545,4812497.2889,119,4812702.8827,433473.8282,Plaza de los Remedios,Camilo Alonso Vega 32,433367.6395,2025-08-24T20:02:09.503Z,43.46240081529476,Camilo Alonso Vega 32,262,http://datos.santander.es/api/datos/paradas_bus/262.json
-3.8197482927245527,4812716.4864,120,4812922.0775,433795.2773,Plaza de los Remedios,Paseo General Davila,433689.0976,2025-08-24T20:02:09.503Z,43.464402850508066,Las Mercedarias,263,http://datos.santander.es/api/datos/paradas_bus/263.json
-3.8147533024397857,4813019.8978,122,4813225.4846,434202.3382,Plaza de los Remedios,Paseo General Davila 87,434096.1701,2025-08-24T20:02:09.503Z,43.46717049036322,General Davila 87,264,http://datos.santander.es/api/datos/paradas_bus/264.json
-3.808705591134062,4813038.3034,123,4813243.894,434691.7541,Plaza de los Remedios,Paseo General Davila 73,434585.5971,2025-08-24T20:02:09.503Z,43.467379152350894,Los Salesianos,265,http://datos.santander.es/api/datos/paradas_bus/265.json
-3.8062528291424567,4813021.5802,124,4813227.1731,434890.0108,Plaza de los Remedios,Paseo General Davila,434783.8581,2025-08-24T20:02:09.503Z,43.46724589944163,Prado San Roque,266,http://datos.santander.es/api/datos/paradas_bus/266.json
-3.801117608571435,4813072.9985,125,4813278.5937,435305.9239,Plaza de los Remedios,Paseo General Davila 41,435199.7809,2025-08-24T20:02:09.503Z,43.467744970165434,General Dávila 41,267,http://datos.santander.es/api/datos/paradas_bus/267.json
-3.7975681033216224,4813145.1494,126,4813350.7451,435593.7525,Plaza de los Remedios,Paseo General Davila,435487.6165,2025-08-24T20:02:09.503Z,43.4684194359276,Santa Clotilde,268,http://datos.santander.es/api/datos/paradas_bus/268.json
-3.8123109731395046,4811741.5868,98,4811947.2098,434387.457,Piquio,Marques de la Hermida 1,434281.2819,2025-08-24T20:02:09.473Z,43.45567787755735,Marques de la Hermida 1,249,http://datos.santander.es/api/datos/paradas_bus/249.json
-3.8106395718689905,4812144.2067,273,4812349.8202,434526.6078,Piquio,Calle Atilano Rodriguez,434420.4393,2025-08-24T20:02:09.473Z,43.45931495853284,Estaciones,250,http://datos.santander.es/api/datos/paradas_bus/250.json
-3.7822614294134898,4813536.251,129,4813741.8794,436835.6436,General Dávila,Avenida Castañeda,436729.5303,2025-08-24T20:02:09.473Z,43.472046978880236,Plaza de Italia Casino,251,http://datos.santander.es/api/datos/paradas_bus/251.json
-3.777500353430356,4813290.2234,130,4813495.8734,437218.4681,General Dávila,Avenida Reina Victoria 117,437112.3582,2025-08-24T20:02:09.473Z,43.46986431428685,Reina Victoria  117,252,http://datos.santander.es/api/datos/paradas_bus/252.json
-3.784914050601623,4812914.4103,132,4813120.0475,436615.2191,General Dávila,Perez Galdos 17,436509.0971,2025-08-24T20:02:09.473Z,43.46642965746424,Perez Galdos 17,253,http://datos.santander.es/api/datos/paradas_bus/253.json
-3.787837708353153,4813170.2592,523,4813375.8802,436381.1227,Miranda 5C1,Avenida Infantes 7,436274.9996,2025-08-24T20:02:09.473Z,43.46871316131504,Miranda ,254,http://datos.santander.es/api/datos/paradas_bus/254.json
-3.792163719988631,4813014.5623,111,4813220.1742,436029.6952,Plaza de los Remedios,Menendez Pelayo 97,435923.5655,2025-08-24T20:02:09.473Z,43.467281274649025,Menendez Pelayo 97,255,http://datos.santander.es/api/datos/paradas_bus/255.json
-3.7959608005502687,4812950.897,112,4813156.4994,435721.9192,Plaza de los Remedios,Menendez Pelayo 61,435615.7843,2025-08-24T20:02:09.473Z,43.466681580678944,Menendez Pelayo 61,256,http://datos.santander.es/api/datos/paradas_bus/256.json
-3.8003363838561453,4812734.3788,113,4812939.984,435365.87,Plaza de los Remedios,Valliciergo 7,435259.7253,2025-08-24T20:02:09.473Z,43.464701493625995,Valliciergo 7,257,http://datos.santander.es/api/datos/paradas_bus/257.json
-3.803845464288909,4812653.9077,114,4812859.5125,435081.2114,Plaza de los Remedios,Santa Lucia 1,434975.0596,2025-08-24T20:02:09.473Z,43.463952308962625,Santa Lucia 1,258,http://datos.santander.es/api/datos/paradas_bus/258.json
-3.877912012678162,4810213.5551,89,4810419.186,429063.4142,Ojaiz,Calle Jose Estrañi,428957.1039,2025-08-24T20:02:09.445Z,43.44143459422046,Deposito Municipal,238,http://datos.santander.es/api/datos/paradas_bus/238.json
-3.81075495303851,4812120.0555,103,4812325.6696,434517.0378,Bº Pesquero,Atilano Rodriguez,434410.8688,2025-08-24T20:02:09.445Z,43.459096681707486,Las Estaciones,239,http://datos.santander.es/api/datos/paradas_bus/239.json
-3.812854280643818,4811942.2482,104,4812147.8654,434345.4536,Bº Pesquero,Calle Castilla 27,434239.2793,2025-08-24T20:02:09.445Z,43.45748078534457,Calle Castilla 27,240,http://datos.santander.es/api/datos/paradas_bus/240.json
-3.8175349866759984,4811752.6733,105,4811958.2917,433964.8818,Bº Pesquero,Calle Castilla 51,433858.6975,2025-08-24T20:02:09.445Z,43.455740461726094,Calle Castilla 51,241,http://datos.santander.es/api/datos/paradas_bus/241.json
-3.8207862414009743,4811623.3003,106,4811828.9193,433700.5435,Bº Pesquero,Calle Castilla71,433594.3523,2025-08-24T20:02:09.445Z,43.45455227909671,Calle Castilla71,242,http://datos.santander.es/api/datos/paradas_bus/242.json
-3.8249387904763696,4811468.2471,107,4811673.8666,433363.0125,Bº Pesquero,Calle Castilla (La Marga),433256.8126,2025-08-24T20:02:09.445Z,43.45312627675901,Calle Castilla 64,243,http://datos.santander.es/api/datos/paradas_bus/243.json
-3.8211143787494,4811481.2432,94,4811686.8657,433672.5937,Bº Pesquero,Marques de la Hermida S/N,433566.4007,2025-08-24T20:02:09.445Z,43.45327082973958,La Lonja,244,http://datos.santander.es/api/datos/paradas_bus/244.json
-3.8184236342055278,4811561.2843,95,4811766.907,433891.101,Bº Pesquero,Marques de la Hermida 36,433784.9134,2025-08-24T20:02:09.445Z,43.454010821912476,Marques de la Hermida 36,245,http://datos.santander.es/api/datos/paradas_bus/245.json
-3.8187724714899582,4811354.2238,96,4811559.8517,433860.8417,Piquio,Barrio Pesquero,433754.6517,2025-08-24T20:02:09.445Z,43.45214393512633,Barrio Pesquero,246,http://datos.santander.es/api/datos/paradas_bus/246.json
-3.8154770573544985,4811648.0454,321,4811853.6683,434130.3688,Piquio,Marques de la Hermida 15,434024.1872,2025-08-24T20:02:09.445Z,43.45481308304143,Marques de la Hermida 15,248,http://datos.santander.es/api/datos/paradas_bus/248.json
-3.8350136727526394,4811647.258,79,4811852.8643,432549.5918,Ojaiz,Cajo,432443.3756,2025-08-24T20:02:09.416Z,43.4546649576687,Cajo 10,228,http://datos.santander.es/api/datos/paradas_bus/228.json
-3.838407749983707,4811606.19,80,4811811.7944,432274.5521,Ojaiz,Cajo,432168.3295,2025-08-24T20:02:09.416Z,43.45427033512903,Parque Doctor Morales,229,http://datos.santander.es/api/datos/paradas_bus/229.json
-3.8429745419719725,4811639.2669,81,4811844.8666,431905.3686,Ojaiz,Campogiro,431799.1382,2025-08-24T20:02:09.416Z,43.45453457770029,Las Californias,230,http://datos.santander.es/api/datos/paradas_bus/230.json
-3.8470250911003907,4811484.1843,82,4811689.7843,431576.0474,Ojaiz,Campogiro 90,431469.8085,2025-08-24T20:02:09.416Z,43.453108258383665,Campogiro 90,231,http://datos.santander.es/api/datos/paradas_bus/231.json
-3.849232655409619,4811271.257,83,4811476.8601,431395.2516,Ojaiz,Campogiro,431289.007,2025-08-24T20:02:09.416Z,43.45117466059841,Alto de la Peña,232,http://datos.santander.es/api/datos/paradas_bus/232.json
-3.8529694061584756,4811033.2497,84,4811238.8569,431090.4445,Ojaiz,El Empalme 6,430984.191,2025-08-24T20:02:09.416Z,43.4490038123393,El Empalme 6,233,http://datos.santander.es/api/datos/paradas_bus/233.json
-3.8579971991577273,4810937.2392,85,4811142.8494,430682.6002,Ojaiz,El Empalme,430576.3359,2025-08-24T20:02:09.416Z,43.44810174349846,Los Llanos,234,http://datos.santander.es/api/datos/paradas_bus/234.json
-3.860701057264991,4810886.019,86,4811091.6308,430463.2679,Ojaiz,El Empalme,430356.9978,2025-08-24T20:02:09.416Z,43.4476202499994,Escuelas Peñacastillo ,235,http://datos.santander.es/api/datos/paradas_bus/235.json
-3.8637688485998885,4810915.2927,87,4811120.9043,430215.315,Ojaiz,El Empalme 107,430109.0391,2025-08-24T20:02:09.416Z,43.44786072265056,Calle La Peña,236,http://datos.santander.es/api/datos/paradas_bus/236.json
-3.870261463315739,4810767.5315,88,4810973.1475,429688.3694,Ojaiz,Camarreal 68,429582.0794,2025-08-24T20:02:09.416Z,43.446481081051786,Camarreal 68,237,http://datos.santander.es/api/datos/paradas_bus/237.json
-3.86418304040605,4810909.2527,57,4811114.8645,430181.7347,Piquio,Camarreal 9,430075.4579,2025-08-24T20:02:09.384Z,43.44780321119271,Iglesia la Peña,217,http://datos.santander.es/api/datos/paradas_bus/217.json
-3.860586537525356,4810877.5685,58,4811083.1805,430472.448,Piquio,El Empalme 44,430366.1781,2025-08-24T20:02:09.384Z,43.447545022089685,Peñacastillo Escuelas,218,http://datos.santander.es/api/datos/paradas_bus/218.json
-3.857984312691224,4810927.2487,59,4811132.8592,430683.5402,Piquio,El Empalme 12,430577.2759,2025-08-24T20:02:09.384Z,43.448011885166956,Los Llanos,219,http://datos.santander.es/api/datos/paradas_bus/219.json
-3.8491908423104477,4811253.2561,61,4811458.8597,431398.4517,Piquio,Campogiro 23,431292.2071,2025-08-24T20:02:09.384Z,43.45101288960652,Campogiro 23,220,http://datos.santander.es/api/datos/paradas_bus/220.json
-3.846175358775091,4811541.866,62,4811747.4653,431645.3896,Piquio,Campogiro,431539.1527,2025-08-24T20:02:09.384Z,43.4536339225839,Campogiro,221,http://datos.santander.es/api/datos/paradas_bus/221.json
-3.8424671183186523,4811638.6663,63,4811844.2665,431946.4201,Piquio,Campogiro 5,431840.1906,2025-08-24T20:02:09.384Z,43.45453291099826,Campogiro 5,222,http://datos.santander.es/api/datos/paradas_bus/222.json
-3.838353987070739,4811594.2593,64,4811799.8641,432278.7823,Piquio,Calle Cajo 17,432172.5597,2025-08-24T20:02:09.384Z,43.45416330486295,Cajo 17,223,http://datos.santander.es/api/datos/paradas_bus/223.json
-3.8338503301848808,4811673.568,65,4811879.1746,432643.985,Piquio,Calle Cajo 5,432537.7711,2025-08-24T20:02:09.384Z,43.45491034660073,Cajo 5,224,http://datos.santander.es/api/datos/paradas_bus/224.json
-3.805830232683563,4813347.5178,72,4813553.102,434927.3484,Bº Pesquero,Avenida los Castros 56,434821.1994,2025-08-24T20:02:09.384Z,43.47018363567295,Rectorado,226,http://datos.santander.es/api/datos/paradas_bus/226.json
-3.832898764453362,4811720.4592,78,4811926.0655,432721.4476,Ojaiz,Cajo 2,432615.2357,2025-08-24T20:02:09.384Z,43.4553394966401,Cajo 2 ,227,http://datos.santander.es/api/datos/paradas_bus/227.json
-3.841502902321334,4812226.2936,48,4812431.8802,432030.3702,Pctcan,Jose Maria Cossio 12,431924.1473,2025-08-24T20:02:09.347Z,43.459831059861045,Jose Maria Cossio 12,207,http://datos.santander.es/api/datos/paradas_bus/207.json
-3.8435277436554327,4812226.0558,49,4812431.6408,431866.5445,Pctcan,Jose Maria Cossio 24,431760.318,2025-08-24T20:02:09.347Z,43.45981399633043,Jose Maria Cossio 24,208,http://datos.santander.es/api/datos/paradas_bus/208.json
-3.8466399645748997,4812188.7573,50,4812394.3407,431614.3658,Pctcan,Jose Maria Cossio 44,431508.1335,2025-08-24T20:02:09.347Z,43.45945515127322,Jose Maria Cossio 44,209,http://datos.santander.es/api/datos/paradas_bus/209.json
-3.848588335847862,4812155.5678,51,4812361.1504,431456.3904,Pctcan,Jose Maria Cossio 52,431350.1543,2025-08-24T20:02:09.347Z,43.45914186397256,Jose Mª Cossio 52,210,http://datos.santander.es/api/datos/paradas_bus/210.json
-3.8524465316785963,4812078.2978,52,4812283.8803,431143.442,Pctcan,Los Ciruelos 26,431037.1981,2025-08-24T20:02:09.347Z,43.458417424543605,Los Ciruelos 26,211,http://datos.santander.es/api/datos/paradas_bus/211.json
-3.8613276789487903,4811845.7521,342,4812051.3421,430422.475,Pctcan,Joaquin Rodrigo,430316.2114,2025-08-24T20:02:09.347Z,43.456257076000625,Carrefour Alisal,212,http://datos.santander.es/api/datos/paradas_bus/212.json
-3.8640437685029982,4811734.0188,341,4811939.6119,430201.5529,Pctcan,Joaquin Rodrigo,430095.283,2025-08-24T20:02:09.347Z,43.455230546724735,Decatlhon,213,http://datos.santander.es/api/datos/paradas_bus/213.json
-3.792921153512133,4812509.5376,17,4812715.1614,435963.618,A.Odriozola,Castelar ,435857.4828,2025-08-24T20:02:09.347Z,43.46272874161918,Castelar,214,http://datos.santander.es/api/datos/paradas_bus/214.json
-3.881737007436812,4810217.4487,54,4810423.0799,428753.8907,Piquio,Barrio Ojaiz 7,428647.5728,2025-08-24T20:02:09.347Z,43.44144024731587,Barrio de Ojaiz 7,215,http://datos.santander.es/api/datos/paradas_bus/215.json
-3.8706101572849265,4810746.2609,56,4810951.8774,429659.9292,Piquio,Camarreal 109,429553.6383,2025-08-24T20:02:09.347Z,43.44628690590442,Camarreal 109,216,http://datos.santander.es/api/datos/paradas_bus/216.json
-3.7962520458204048,4812558.835,38,4812764.4483,435694.6133,Pctcan,Castelar 1,435588.4743,2025-08-24T20:02:09.318Z,43.46314940844424,Castelar 1,197,http://datos.santander.es/api/datos/paradas_bus/197.json
-3.8016285949348316,4812439.9936,39,4812645.6061,435258.4999,Pctcan,Paseo de Pereda 18,435152.3501,2025-08-24T20:02:09.318Z,43.46204178132793,Paseo de Pereda,198,http://datos.santander.es/api/datos/paradas_bus/198.json
-3.8070190477950874,4812391.3864,40,4812596.996,434821.9254,Pctcan,Calvo Sotelo  21,434715.7656,2025-08-24T20:02:09.318Z,43.4615661945415,Correos 2,199,http://datos.santander.es/api/datos/paradas_bus/199.json
-3.810178236239193,4812403.8703,41,4812609.4771,434566.4566,Pctcan,Jesus de Monasterio,434460.2912,2025-08-24T20:02:09.318Z,43.46165625579484,Plaza Ayuntamiento,200,http://datos.santander.es/api/datos/paradas_bus/200.json
-3.8128220739457825,4812424.2341,42,4812629.8383,434352.759,Pctcan,Jesus de Monasterio 12,434246.5891,2025-08-24T20:02:09.318Z,43.46182084614961,Jesus de Monasterio 12,201,http://datos.santander.es/api/datos/paradas_bus/201.json
-3.8198685178375964,4812272.1532,43,4812477.7559,433781.1808,Pctcan,San Fernando 22,433674.9969,2025-08-24T20:02:09.318Z,43.46040118332919,San Fernando 22,202,http://datos.santander.es/api/datos/paradas_bus/202.json
-3.824268602991151,4812144.7112,44,4812350.3137,433423.9293,Pctcan,San Fernando 66,433317.7365,2025-08-24T20:02:09.318Z,43.45922204609867,San Fernando 66,203,http://datos.santander.es/api/datos/paradas_bus/203.json
-3.830416881297232,4811962.4286,45,4812168.0308,432924.6732,Pctcan,Avenida de Valdecilla  24,432818.4678,2025-08-24T20:02:09.318Z,43.45753626421211,Avenida de Valdecilla,204,http://datos.santander.es/api/datos/paradas_bus/204.json
-3.83720235773161,4811942.6151,46,4812148.2122,432375.4638,Pctcan,Torres Quevedo  22,432269.2462,2025-08-24T20:02:09.318Z,43.457308370261956,Torres Quevedo 22,205,http://datos.santander.es/api/datos/paradas_bus/205.json
-3.8407150544352326,4812044.934,47,4812250.5257,432092.2833,Pctcan,Plaza Manuel LLano,431986.0603,2025-08-24T20:02:09.318Z,43.45820387953963,Plaza Manuel LLano ,206,http://datos.santander.es/api/datos/paradas_bus/206.json
-3.7899367034403224,4814553.337,169,4814758.9127,436224.4362,Pctcan,Valdenoja 3,436118.3232,2025-08-24T20:02:09.288Z,43.48115191249047,Valdenoja 3,186,http://datos.santander.es/api/datos/paradas_bus/186.json
-3.7889135183124916,4813946.9778,29,4814152.5737,436301.4484,Pctcan,Glorieta Doctor Fleming,436195.331,2025-08-24T20:02:09.288Z,43.47569932404965,Plaza Doctor Fleming,188,http://datos.santander.es/api/datos/paradas_bus/188.json
-3.7845980688914853,4813712.2026,30,4813917.8187,436648.2909,Pctcan,Avenida Castañeda,436542.1764,2025-08-24T20:02:09.288Z,43.47361519115665,Piquio,189,http://datos.santander.es/api/datos/paradas_bus/189.json
-3.7820247753047176,4813514.7786,31,4813720.4083,436854.5849,Pctcan,Avenida Castañeda,436748.4717,2025-08-24T20:02:09.288Z,43.471855264259865,Plaza de Italia,190,http://datos.santander.es/api/datos/paradas_bus/190.json
-3.7786627156512758,4813414.306,32,4813619.949,437125.6014,Pctcan,Avenida Reina Victoria 129,437019.4912,2025-08-24T20:02:09.288Z,43.47097362461923,Reina Victoria 129,191,http://datos.santander.es/api/datos/paradas_bus/191.json
-3.7770193676017176,4813194.2558,33,4813399.9099,437256.4814,Pctcan,Avenida Reina Victoria 111,437150.3712,2025-08-24T20:02:09.288Z,43.46900349726916,La Magdalena,192,http://datos.santander.es/api/datos/paradas_bus/192.json
-3.780284751870883,4812854.2039,34,4813059.8572,436989.1506,Pctcan,Avenida Reina Victoria,436883.0336,2025-08-24T20:02:09.288Z,43.465919343359225,Gonzalez de Riancho,193,http://datos.santander.es/api/datos/paradas_bus/193.json
-3.7837473767630456,4812684.4519,35,4812890.0991,436707.4371,Pctcan,Avenida Reina Victoria 79,436601.3145,2025-08-24T20:02:09.288Z,43.46436712863498,Reina Victoria 79,194,http://datos.santander.es/api/datos/paradas_bus/194.json
-3.7882564574486604,4812598.1095,36,4812803.7452,436341.8379,Pctcan,Avenida Reina Victoria 37,436235.7091,2025-08-24T20:02:09.288Z,43.46355860246141,San Martin,195,http://datos.santander.es/api/datos/paradas_bus/195.json
-3.7930599250212067,4812532.2496,37,4812737.8724,435952.6072,Pctcan,Castelar 29,435846.472,2025-08-24T20:02:09.288Z,43.46293227678695,Castelar 29,196,http://datos.santander.es/api/datos/paradas_bus/196.json
-3.7931926398494675,4814534.0832,198,4814739.649,435960.9216,A.Odriozola,Valdenoja 50,435854.8047,2025-08-24T20:02:09.26Z,43.480955935169554,Valdenoja 50,175,http://datos.santander.es/api/datos/paradas_bus/175.json
-3.795890694159769,4814508.9955,199,4814714.5536,435742.4698,A.Odriozola,Manuel Gonzalez Hoyos 7,435636.3495,2025-08-24T20:02:09.26Z,43.480711236284016,Manuel Gonzalez Hoyos 7,176,http://datos.santander.es/api/datos/paradas_bus/176.json
-3.801415727224832,4814270.1556,333,4814475.7171,435293.3192,Corban,Consuelo Berges 22,435187.1866,2025-08-24T20:02:09.26Z,43.478522126347336,Consuelo Berges 22,178,http://datos.santander.es/api/datos/paradas_bus/178.json
-3.79617389529102,4814635.8929,326,4814841.4473,435720.7775,A.Odriozola,Jose Maria Gonzalez Trevilla 4,435614.6579,2025-08-24T20:02:09.26Z,43.4818518521551,Jose Maria Gonzalez Trevilla 4,179,http://datos.santander.es/api/datos/paradas_bus/179.json
-3.7967998644714,4814852.5755,337,4815058.1233,435672.2233,Lluja,Jose Maria Gonzalez Trevilla S/N,435566.1045,2025-08-24T20:02:09.26Z,43.48379850522853,Jose Maria Gonzalez Trevilla ,180,http://datos.santander.es/api/datos/paradas_bus/180.json
-3.7928971341641775,4814836.5286,328,4815042.0868,435987.6992,Pctcan,Arsenio Odriozola 16,435881.5854,2025-08-24T20:02:09.26Z,43.48368121602302,Arsenio Odriozola 16,181,http://datos.santander.es/api/datos/paradas_bus/181.json
-3.7959188757948326,4814715.9373,330,4814921.4895,435742.1671,Pctcan,Avenida Doctor Diego Madrazo,435636.0487,2025-08-24T20:02:09.26Z,43.4825743480786,Doctor Diego Madrazo,182,http://datos.santander.es/api/datos/paradas_bus/182.json
-3.797213313980352,4814336.4865,201,4814542.0487,435633.8487,Pctcan,Concha Espina 10,435527.7244,2025-08-24T20:02:09.26Z,43.47914874786684,Concha Espina 18,183,http://datos.santander.es/api/datos/paradas_bus/183.json
-3.7957768731482884,4814506.3453,167,4814711.9036,435751.6501,Pctcan,Manuel Gonzalez Hoyos 39,435645.53,2025-08-24T20:02:09.26Z,43.48068816651194,Manuel Gonzalez Hoyos 39,184,http://datos.santander.es/api/datos/paradas_bus/184.json
-3.792742166689436,4814524.5202,168,4814730.0877,435997.2638,Pctcan,Valdenoja 25,435891.1473,2025-08-24T20:02:09.26Z,43.480872964072795,Valdenoja 25,185,http://datos.santander.es/api/datos/paradas_bus/185.json
-3.797411960409647,4812449.78,16,4812655.3955,435599.7314,A.Odriozola,C/ Muelle de Calderon,435493.5893,2025-08-24T20:02:09.232Z,43.46215938740064,Puertochico,164,http://datos.santander.es/api/datos/paradas_bus/164.json
-3.7883206688021542,4812582.739,18,4812788.3749,436336.4978,A.Odriozola,Avenida Reina Victoria 18,436230.3688,2025-08-24T20:02:09.232Z,43.46341976130125,Reina Victoria 18,165,http://datos.santander.es/api/datos/paradas_bus/165.json
-3.7828182662236176,4812699.2981,19,4812904.9478,436782.7411,A.Odriozola,Avenida Reina Victoria S/N,436676.6197,2025-08-24T20:02:09.232Z,43.46450719009166,Avenida Reina Victoria ,166,http://datos.santander.es/api/datos/paradas_bus/166.json
-3.779410457658059,4812895.4218,20,4813101.0766,437060.2641,A.Odriozola,Avenida Reina Victoria 38,436954.1485,2025-08-24T20:02:09.232Z,43.4662964530688,Avenida Reina Victoria 38,167,http://datos.santander.es/api/datos/paradas_bus/167.json
-3.7764497949945732,4813160.8111,21,4813366.4679,437302.2444,A.Odriozola,Avenida Reina Victoria,437196.1346,2025-08-24T20:02:09.232Z,43.46870624138033,La Magdalena,168,http://datos.santander.es/api/datos/paradas_bus/168.json
-3.7785832537192574,4813425.2762,22,4813630.9192,437132.1316,A.Odriozola,Avenida Reina Victoria,437026.0216,2025-08-24T20:02:09.232Z,43.471072944163694,Luis Martinez,169,http://datos.santander.es/api/datos/paradas_bus/169.json
-3.7821003209758577,4813547.8308,23,4813753.4593,436848.7842,A.Odriozola,Avenida Reina Victoria nº 3,436742.6712,2025-08-24T20:02:09.232Z,43.47215234883893,Plaza de Italia 3,170,http://datos.santander.es/api/datos/paradas_bus/170.json
-3.7851152577526976,4813785.5193,24,4813991.1318,436607.1476,A.Odriozola,Avenida Castañeda,436501.0332,2025-08-24T20:02:09.232Z,43.47427177640208,Parque Piquio ,171,http://datos.santander.es/api/datos/paradas_bus/171.json
-3.788207713705182,4813937.9537,25,4814143.5521,436358.4517,A.Odriozola,Avenida Castañeda,436252.3351,2025-08-24T20:02:09.232Z,43.47562295451712,Doctor Fleming ,172,http://datos.santander.es/api/datos/paradas_bus/172.json
-3.789744966811798,4814570.607,197,4814776.1828,436240.107,A.Odriozola,Valdenoja 32,436133.9943,2025-08-24T20:02:09.232Z,43.48130874061842,Valdenoja 32,174,http://datos.santander.es/api/datos/paradas_bus/174.json
-3.796636013742649,4812671.9618,261,4812877.5716,435664.6309,Complejo,Casimiro Sainz 6,435558.4922,2025-08-24T20:02:09.204Z,43.4641653326635,Casimiro Sainz 6,76,http://datos.santander.es/api/datos/paradas_bus/76.json
-3.7948553222219763,4812704.2682,262,4812909.8806,435808.9969,Carrefour,Canalejas 8,435702.8612,2025-08-24T20:02:09.204Z,43.464468634637925, Escolapios,77,http://datos.santander.es/api/datos/paradas_bus/77.json
-3.7912547579970877,4812742.3724,263,4812947.9948,436100.6426,Carrefour,Canalejas 26,435994.5115,2025-08-24T20:02:09.204Z,43.464836778080105,Canalejas 26,78,http://datos.santander.es/api/datos/paradas_bus/78.json
-3.789657109550228,4812764.4157,264,4812970.0424,436230.0996,Carrefour,Canalejas 42,436123.9706,2025-08-24T20:02:09.204Z,43.465046336609134,Canalejas 42,79,http://datos.santander.es/api/datos/paradas_bus/79.json
-3.807662903250206,4812820.1205,345,4813025.7179,434773.9892,Plaza de los Remedios,Cuesta  Atalaya  32,434667.8321,2025-08-24T20:02:09.204Z,43.46542199364505,Cuesta  Atalaya 32,158,http://datos.santander.es/api/datos/paradas_bus/158.json
-3.8129918669016645,4812925.7612,347,4813131.3518,434343.9137,Plaza de los Remedios,Via Cornelia nº 32,434237.748,2025-08-24T20:02:09.204Z,43.46633541818431,Via Cornelia 32,159,http://datos.santander.es/api/datos/paradas_bus/159.json
-3.81198277679818,4812885.7681,348,4813091.3605,434425.1569,Plaza de los Remedios,Via Cornelia  ( Esquina Juan XXIII ),434318.9926,2025-08-24T20:02:09.204Z,43.46598248910255,Via Cornelia 23,160,http://datos.santander.es/api/datos/paradas_bus/160.json
